Invoice_ID,Date,Day,Month,Time,Gender,Location,City,Is_Member?,Category,Price,Quantity,Total_Amount,Sales_Category,Payment,Rating
284834144,2018-03-24,Saturday,March,2026-06-03 17:15:00,Male,Brookfield,NewYork,No,Fashion,56.0,2,112.0,Low,Gpay,3
720008984,2018-01-13,Saturday,January,2026-06-03 12:51:00,Male,Brookfield,NewYork,No,Fashion,25.0,7,175.0,Low,Gpay,2
512270617,2018-01-26,Friday,January,2026-06-03 15:27:00,Male,Brookfield,NewYork,No,Sporting,65.0,6,390.0,Medium,Gpay,2
83087091,2018-01-23,Tuesday,January,2026-06-03 12:23:00,Male,Brookfield,NewYork,Yes,Furniture,28.0,3,84.0,Low,Gpay,4
980805952,2018-03-14,Wednesday,March,2026-06-03 18:42:00,Male,Water Tower,Chicago,Yes,Clothing,19.0,2,38.0,Low,Card,2
873393858,2018-03-16,Friday,March,2026-06-03 10:33:00,Female,Water Tower,Chicago,Yes,Fashion,42.0,3,126.0,Low,Gpay,5
293869367,2018-03-12,Monday,March,2026-06-03 14:00:00,Female,Park Lane,Dallas,No,Clothing,95.0,5,475.0,High,Cash,1
851846362,2018-01-11,Thursday,January,2026-06-03 19:09:00,Female,Park Lane,Dallas,No,Groceries,10.0,4,40.0,Low,Card,2
929834878,2018-02-05,Monday,February,2026-06-03 14:15:00,Male,Water Tower,Chicago,No,Books,5.0,7,35.0,Low,Card,1
539267224,2018-01-11,Thursday,January,2026-06-03 18:58:00,Male,Park Lane,Dallas,No,Furniture,93.0,7,651.0,High,Gpay,1
73853764,2018-01-26,Friday,January,2026-06-03 19:06:00,Female,Park Lane,Dallas,Yes,Sporting,12.0,2,24.0,Low,Cash,1
344986480,2018-01-16,Tuesday,January,2026-06-03 16:03:00,Male,Water Tower,Chicago,Yes,Furniture,80.0,6,480.0,High,Cash,4
308591699,2018-03-30,Friday,March,2026-06-03 14:26:00,Female,Water Tower,Chicago,No,Clothing,6.0,2,12.0,Low,Gpay,4
894833640,2018-02-23,Friday,February,2026-06-03 16:42:00,Male,Park Lane,Dallas,Yes,Fashion,35.0,5,175.0,Low,Cash,5
648725310,2018-01-17,Wednesday,January,2026-06-03 12:02:00,Male,Park Lane,Dallas,Yes,Books,64.0,1,64.0,Low,Card,2
196926207,2018-03-03,Saturday,March,2026-06-03 13:08:00,Female,Brookfield,NewYork,Yes,Clothing,7.0,4,28.0,Low,Cash,3
771290209,2018-02-09,Friday,February,2026-06-03 15:27:00,Female,Brookfield,NewYork,No,Books,48.0,4,192.0,Low,Cash,4
970507874,2018-01-28,Sunday,January,2026-06-03 20:14:00,Male,Water Tower,Chicago,Yes,Groceries,49.0,6,294.0,Medium,Cash,2
743057968,2018-01-20,Saturday,January,2026-06-03 12:48:00,Male,Park Lane,Dallas,No,Fashion,50.0,4,200.0,Low,Gpay,1
275243680,2018-02-09,Friday,February,2026-06-03 10:19:00,Male,Brookfield,NewYork,Yes,Groceries,65.0,2,130.0,Low,Cash,4
933497703,2018-03-15,Thursday,March,2026-06-03 17:53:00,Male,Park Lane,Dallas,No,Books,56.0,5,280.0,Medium,Gpay,1
942593948,2018-03-03,Saturday,March,2026-06-03 12:02:00,Male,Water Tower,Chicago,No,Furniture,26.0,6,156.0,Low,Card,3
437120776,2018-01-16,Tuesday,January,2026-06-03 12:31:00,Female,Brookfield,NewYork,No,Furniture,82.0,1,82.0,Low,Gpay,2
232051542,2018-03-22,Thursday,March,2026-06-03 10:48:00,Male,Park Lane,Dallas,No,Fashion,99.0,2,198.0,Low,Card,3
224808763,2018-01-19,Friday,January,2026-06-03 11:30:00,Male,Park Lane,Dallas,Yes,Clothing,33.0,3,99.0,Low,Card,2
446141418,2018-02-27,Tuesday,February,2026-06-03 12:44:00,Female,Water Tower,Chicago,Yes,Groceries,25.0,1,25.0,Low,Gpay,4
365905322,2018-03-02,Friday,March,2026-06-03 17:03:00,Female,Brookfield,NewYork,Yes,Groceries,37.0,5,185.0,Low,Cash,3
850283822,2018-02-19,Monday,February,2026-06-03 11:32:00,Female,Park Lane,Dallas,No,Books,75.0,2,150.0,Low,Card,2
180358734,2018-02-08,Thursday,February,2026-06-03 16:44:00,Female,Water Tower,Chicago,No,Clothing,70.0,4,280.0,Medium,Cash,2
396167986,2018-02-28,Wednesday,February,2026-06-03 16:34:00,Male,Water Tower,Chicago,Yes,Sporting,39.0,5,195.0,Low,Card,3
715102058,2018-01-22,Monday,January,2026-06-03 19:07:00,Female,Water Tower,Chicago,Yes,Sporting,67.0,2,134.0,Low,Gpay,1
257556227,2018-02-25,Sunday,February,2026-06-03 18:10:00,Female,Water Tower,Chicago,Yes,Fashion,61.0,4,244.0,Medium,Card,5
816349456,2018-03-02,Friday,March,2026-06-03 13:07:00,Male,Water Tower,Chicago,No,Furniture,45.0,3,135.0,Low,Gpay,2
700946312,2018-01-08,Monday,January,2026-06-03 13:19:00,Male,Brookfield,NewYork,Yes,Furniture,56.0,2,112.0,Low,Gpay,3
567888249,2018-01-03,Wednesday,January,2026-06-03 13:46:00,Male,Park Lane,Dallas,No,Books,89.0,7,623.0,High,Card,1
53895458,2018-02-03,Saturday,February,2026-06-03 12:47:00,Female,Park Lane,Dallas,Yes,Furniture,46.0,2,92.0,Low,Cash,5
466204296,2018-01-29,Monday,January,2026-06-03 10:43:00,Female,Water Tower,Chicago,No,Sporting,59.0,5,295.0,Medium,Cash,4
552810173,2018-02-07,Wednesday,February,2026-06-03 17:20:00,Female,Water Tower,Chicago,No,Fashion,12.0,5,60.0,Low,Card,1
340961943,2018-03-17,Saturday,March,2026-06-03 20:59:00,Female,Park Lane,Dallas,No,Fashion,85.0,3,255.0,Medium,Card,1
279515562,2018-01-30,Tuesday,January,2026-06-03 17:46:00,Female,Water Tower,Chicago,Yes,Sporting,84.0,7,588.0,High,Gpay,3
341665434,2018-01-07,Sunday,January,2026-06-03 16:37:00,Male,Brookfield,NewYork,No,Clothing,34.0,5,170.0,Low,Card,5
689943317,2018-02-28,Wednesday,February,2026-06-03 11:36:00,Male,Park Lane,Dallas,Yes,Groceries,73.0,1,73.0,Low,Cash,3
889075720,2018-01-24,Wednesday,January,2026-06-03 12:14:00,Male,Brookfield,NewYork,Yes,Sporting,67.0,6,402.0,High,Card,5
934951636,2018-03-11,Sunday,March,2026-06-03 18:08:00,Female,Water Tower,Chicago,Yes,Fashion,42.0,2,84.0,Low,Cash,1
127091451,2018-02-19,Monday,February,2026-06-03 15:44:00,Male,Park Lane,Dallas,No,Furniture,67.0,4,268.0,Medium,Card,5
136871602,2018-02-13,Tuesday,February,2026-06-03 19:20:00,Female,Park Lane,Dallas,Yes,Clothing,77.0,7,539.0,High,Cash,4
354394929,2018-02-06,Tuesday,February,2026-06-03 17:01:00,Male,Brookfield,NewYork,No,Books,83.0,4,332.0,Medium,Card,3
458245119,2018-03-20,Tuesday,March,2026-06-03 15:30:00,Male,Brookfield,NewYork,Yes,Sporting,71.0,5,355.0,Medium,Gpay,1
115408508,2018-03-08,Thursday,March,2026-06-03 19:57:00,Male,Park Lane,Dallas,Yes,Fashion,1.0,2,2.0,Low,Gpay,3
451887581,2018-03-16,Friday,March,2026-06-03 13:29:00,Female,Park Lane,Dallas,No,Books,39.0,6,234.0,Medium,Gpay,3
990325172,2018-01-16,Tuesday,January,2026-06-03 11:40:00,Female,Water Tower,Chicago,Yes,Books,95.0,7,665.0,High,Card,5
162506569,2018-03-19,Monday,March,2026-06-03 16:34:00,Female,Park Lane,Dallas,No,Clothing,34.0,5,170.0,Low,Card,4
750613805,2018-03-01,Thursday,March,2026-06-03 11:58:00,Male,Water Tower,Chicago,Yes,Sporting,79.0,7,553.0,High,Card,3
436393848,2018-01-14,Sunday,January,2026-06-03 20:39:00,Male,Water Tower,Chicago,No,Clothing,1.0,2,2.0,Low,Cash,5
999023942,2018-03-09,Friday,March,2026-06-03 10:02:00,Female,Park Lane,Dallas,No,Books,40.0,7,280.0,Medium,Gpay,3
142065472,2018-02-04,Sunday,February,2026-06-03 20:52:00,Male,Brookfield,NewYork,No,Furniture,65.0,5,325.0,Medium,Gpay,2
954425515,2018-01-08,Monday,January,2026-06-03 16:24:00,Male,Park Lane,Dallas,Yes,Clothing,80.0,4,320.0,Medium,Gpay,1
594159553,2018-02-09,Friday,February,2026-06-03 18:07:00,Female,Brookfield,NewYork,Yes,Groceries,64.0,4,256.0,Medium,Gpay,5
887631897,2018-03-25,Sunday,March,2026-06-03 19:33:00,Male,Park Lane,Dallas,Yes,Furniture,37.0,5,185.0,Low,Cash,5
566548997,2018-02-18,Sunday,February,2026-06-03 20:19:00,Female,Water Tower,Chicago,Yes,Sporting,32.0,6,192.0,Low,Gpay,1
283618078,2018-02-07,Wednesday,February,2026-06-03 14:43:00,Male,Water Tower,Chicago,No,Furniture,51.0,1,51.0,Low,Gpay,2
367742401,2018-03-27,Tuesday,March,2026-06-03 15:29:00,Female,Brookfield,NewYork,No,Fashion,49.0,5,245.0,Medium,Card,1
970329849,2018-03-26,Monday,March,2026-06-03 14:42:00,Female,Brookfield,NewYork,No,Fashion,32.0,6,192.0,Low,Cash,5
599614471,2018-01-14,Sunday,January,2026-06-03 15:42:00,Male,Water Tower,Chicago,No,Furniture,44.0,4,176.0,Low,Cash,2
789777993,2018-02-22,Thursday,February,2026-06-03 16:45:00,Male,Water Tower,Chicago,Yes,Furniture,87.0,6,522.0,High,Gpay,1
324836028,2018-02-22,Thursday,February,2026-06-03 16:28:00,Male,Brookfield,NewYork,No,Fashion,66.0,6,396.0,Medium,Card,3
421646627,2018-02-02,Friday,February,2026-06-03 19:17:00,Female,Brookfield,NewYork,Yes,Groceries,87.0,4,348.0,Medium,Cash,1
402693529,2018-01-13,Saturday,January,2026-06-03 20:23:00,Female,Park Lane,Dallas,Yes,Furniture,10.0,2,20.0,Low,Gpay,3
434659485,2018-03-30,Friday,March,2026-06-03 18:22:00,Male,Park Lane,Dallas,No,Books,27.0,4,108.0,Low,Gpay,2
19060686,2018-02-10,Saturday,February,2026-06-03 10:29:00,Male,Brookfield,NewYork,Yes,Clothing,95.0,1,95.0,Low,Gpay,2
721015243,2018-03-01,Thursday,March,2026-06-03 15:28:00,Female,Brookfield,NewYork,No,Sporting,27.0,1,27.0,Low,Card,1
813988025,2018-01-07,Sunday,January,2026-06-03 17:29:00,Female,Water Tower,Chicago,Yes,Books,45.0,1,45.0,Low,Cash,1
52015959,2018-03-16,Friday,March,2026-06-03 10:17:00,Female,Water Tower,Chicago,No,Fashion,63.0,4,252.0,Medium,Cash,3
207722768,2018-03-20,Tuesday,March,2026-06-03 16:53:00,Male,Water Tower,Chicago,No,Clothing,4.0,4,16.0,Low,Gpay,1
419393017,2018-02-05,Monday,February,2026-06-03 15:24:00,Female,Water Tower,Chicago,No,Books,41.0,7,287.0,Medium,Cash,5
329091275,2018-01-03,Wednesday,January,2026-06-03 15:15:00,Male,Brookfield,NewYork,Yes,Clothing,86.0,7,602.0,High,Card,2
140726998,2018-03-14,Wednesday,March,2026-06-03 10:55:00,Male,Water Tower,Chicago,Yes,Groceries,83.0,5,415.0,High,Gpay,1
473326547,2018-03-04,Sunday,March,2026-06-03 11:23:00,Female,Park Lane,Dallas,Yes,Clothing,52.0,7,364.0,Medium,Gpay,4
905833326,2018-01-29,Monday,January,2026-06-03 11:21:00,Female,Water Tower,Chicago,No,Fashion,76.0,3,228.0,Medium,Gpay,2
951990735,2018-01-01,Monday,January,2026-06-03 11:43:00,Male,Water Tower,Chicago,No,Sporting,55.0,3,165.0,Low,Gpay,4
224237578,2018-03-05,Monday,March,2026-06-03 10:39:00,Female,Brookfield,NewYork,No,Fashion,84.0,6,504.0,High,Card,2
66129710,2018-01-19,Friday,January,2026-06-03 16:24:00,Female,Park Lane,Dallas,No,Furniture,63.0,7,441.0,High,Cash,4
255215946,2018-03-09,Friday,March,2026-06-03 11:59:00,Male,Park Lane,Dallas,No,Fashion,72.0,6,432.0,High,Gpay,3
333840821,2018-01-01,Monday,January,2026-06-03 15:52:00,Male,Water Tower,Chicago,Yes,Sporting,93.0,3,279.0,Medium,Card,4
117770025,2018-01-18,Thursday,January,2026-06-03 14:31:00,Male,Park Lane,Dallas,No,Furniture,52.0,2,104.0,Low,Card,3
961791428,2018-03-08,Thursday,March,2026-06-03 18:09:00,Male,Water Tower,Chicago,Yes,Sporting,64.0,7,448.0,High,Cash,1
297913519,2018-02-19,Monday,February,2026-06-03 11:45:00,Male,Water Tower,Chicago,No,Groceries,45.0,7,315.0,Medium,Gpay,3
371777788,2018-02-08,Thursday,February,2026-06-03 17:09:00,Female,Park Lane,Dallas,Yes,Books,34.0,7,238.0,Medium,Card,5
207465625,2018-02-25,Sunday,February,2026-06-03 20:31:00,Male,Park Lane,Dallas,Yes,Groceries,64.0,1,64.0,Low,Gpay,2
711170035,2018-01-15,Monday,January,2026-06-03 16:07:00,Male,Brookfield,NewYork,No,Clothing,17.0,5,85.0,Low,Card,5
767992235,2018-01-21,Sunday,January,2026-06-03 11:32:00,Female,Water Tower,Chicago,Yes,Groceries,84.0,5,420.0,High,Cash,3
101181180,2018-03-15,Thursday,March,2026-06-03 19:40:00,Male,Brookfield,NewYork,No,Furniture,12.0,6,72.0,Low,Cash,2
764557539,2018-01-15,Monday,January,2026-06-03 16:10:00,Male,Park Lane,Dallas,Yes,Sporting,78.0,3,234.0,Medium,Gpay,2
648584786,2018-02-02,Friday,February,2026-06-03 15:10:00,Male,Park Lane,Dallas,Yes,Furniture,3.0,3,9.0,Low,Cash,5
758614852,2018-03-10,Saturday,March,2026-06-03 13:03:00,Male,Water Tower,Chicago,No,Furniture,48.0,2,96.0,Low,Cash,1
282169081,2018-03-26,Monday,March,2026-06-03 13:10:00,Female,Water Tower,Chicago,Yes,Furniture,8.0,7,56.0,Low,Cash,1
392872067,2018-01-19,Friday,January,2026-06-03 18:55:00,Male,Water Tower,Chicago,No,Sporting,18.0,6,108.0,Low,Gpay,5
420364596,2018-01-25,Thursday,January,2026-06-03 15:05:00,Female,Park Lane,Dallas,No,Fashion,25.0,5,125.0,Low,Cash,3
741634505,2018-02-10,Saturday,February,2026-06-03 18:14:00,Female,Brookfield,NewYork,Yes,Furniture,71.0,6,426.0,High,Cash,2
554747535,2018-02-04,Sunday,February,2026-06-03 13:08:00,Male,Park Lane,Dallas,No,Clothing,89.0,6,534.0,High,Cash,5
939400968,2018-01-31,Wednesday,January,2026-06-03 19:26:00,Female,Water Tower,Chicago,Yes,Groceries,51.0,5,255.0,Medium,Gpay,3
597263687,2018-02-05,Monday,February,2026-06-03 14:35:00,Female,Park Lane,Dallas,No,Furniture,36.0,2,72.0,Low,Card,4
92938418,2018-01-30,Tuesday,January,2026-06-03 13:06:00,Male,Water Tower,Chicago,Yes,Sporting,6.0,5,30.0,Low,Gpay,5
416916918,2018-01-01,Monday,January,2026-06-03 17:04:00,Female,Park Lane,Dallas,Yes,Books,83.0,7,581.0,High,Gpay,4
585382118,2018-01-13,Saturday,January,2026-06-03 17:27:00,Female,Park Lane,Dallas,Yes,Fashion,35.0,7,245.0,Medium,Card,1
342332555,2018-01-05,Friday,January,2026-06-03 19:30:00,Male,Water Tower,Chicago,No,Sporting,23.0,3,69.0,Low,Gpay,3
405920104,2018-01-15,Monday,January,2026-06-03 14:13:00,Male,Brookfield,NewYork,No,Groceries,60.0,7,420.0,High,Card,5
566171221,2018-03-26,Monday,March,2026-06-03 10:04:00,Female,Brookfield,NewYork,No,Books,8.0,3,24.0,Low,Gpay,3
379272141,2018-03-19,Monday,March,2026-06-03 12:20:00,Female,Park Lane,Dallas,No,Groceries,73.0,2,146.0,Low,Card,3
720089935,2018-01-31,Wednesday,January,2026-06-03 10:33:00,Male,Park Lane,Dallas,Yes,Sporting,94.0,1,94.0,Low,Card,1
872530273,2018-02-07,Wednesday,February,2026-06-03 10:36:00,Female,Park Lane,Dallas,No,Groceries,18.0,5,90.0,Low,Card,2
337208704,2018-03-16,Friday,March,2026-06-03 19:42:00,Male,Brookfield,NewYork,No,Furniture,36.0,3,108.0,Low,Gpay,5
173188859,2018-02-12,Monday,February,2026-06-03 13:26:00,Female,Brookfield,NewYork,Yes,Sporting,100.0,2,200.0,Low,Card,5
253349866,2018-02-16,Friday,February,2026-06-03 19:06:00,Male,Brookfield,NewYork,Yes,Books,44.0,1,44.0,Low,Cash,1
664675610,2018-02-15,Thursday,February,2026-06-03 20:34:00,Male,Water Tower,Chicago,Yes,Fashion,54.0,6,324.0,Medium,Cash,5
67305392,2018-01-14,Sunday,January,2026-06-03 14:42:00,Male,Brookfield,NewYork,No,Furniture,65.0,4,260.0,Medium,Gpay,5
780847506,2018-02-14,Wednesday,February,2026-06-03 14:08:00,Male,Brookfield,NewYork,No,Clothing,100.0,4,400.0,Medium,Gpay,1
760815139,2018-03-04,Sunday,March,2026-06-03 15:16:00,Female,Park Lane,Dallas,No,Sporting,10.0,1,10.0,Low,Card,1
558305760,2018-03-12,Monday,March,2026-06-03 19:44:00,Female,Brookfield,NewYork,Yes,Books,59.0,4,236.0,Medium,Card,3
225685706,2018-02-22,Thursday,February,2026-06-03 12:47:00,Male,Brookfield,NewYork,No,Sporting,33.0,7,231.0,Medium,Card,1
187709802,2018-01-24,Wednesday,January,2026-06-03 10:43:00,Male,Brookfield,NewYork,Yes,Fashion,20.0,1,20.0,Low,Cash,1
341556579,2018-02-04,Sunday,February,2026-06-03 18:15:00,Female,Park Lane,Dallas,Yes,Books,30.0,1,30.0,Low,Gpay,5
8348928,2018-02-25,Sunday,February,2026-06-03 17:04:00,Female,Water Tower,Chicago,No,Furniture,57.0,7,399.0,Medium,Cash,5
54357163,2018-03-09,Friday,March,2026-06-03 19:35:00,Male,Water Tower,Chicago,Yes,Furniture,87.0,1,87.0,Low,Gpay,2
813009806,2018-03-15,Thursday,March,2026-06-03 19:57:00,Female,Park Lane,Dallas,Yes,Books,21.0,7,147.0,Low,Card,1
611755583,2018-01-08,Monday,January,2026-06-03 14:05:00,Female,Brookfield,NewYork,Yes,Groceries,67.0,5,335.0,Medium,Gpay,1
504726757,2018-01-31,Wednesday,January,2026-06-03 18:17:00,Male,Brookfield,NewYork,Yes,Sporting,78.0,3,234.0,Medium,Gpay,5
285259108,2018-02-24,Saturday,February,2026-06-03 13:01:00,Female,Brookfield,NewYork,Yes,Sporting,12.0,6,72.0,Low,Card,1
148516620,2018-02-08,Thursday,February,2026-06-03 12:29:00,Female,Brookfield,NewYork,No,Books,10.0,3,30.0,Low,Cash,2
944594455,2018-03-23,Friday,March,2026-06-03 13:05:00,Female,Brookfield,NewYork,Yes,Furniture,74.0,7,518.0,High,Cash,5
317999524,2018-02-16,Friday,February,2026-06-03 15:04:00,Female,Park Lane,Dallas,Yes,Clothing,7.0,3,21.0,Low,Cash,4
222207991,2018-02-13,Tuesday,February,2026-06-03 19:01:00,Male,Park Lane,Dallas,No,Groceries,51.0,4,204.0,Medium,Card,3
580338541,2018-01-06,Saturday,January,2026-06-03 10:28:00,Female,Park Lane,Dallas,Yes,Furniture,10.0,1,10.0,Low,Card,4
515937823,2018-01-29,Monday,January,2026-06-03 11:27:00,Male,Park Lane,Dallas,Yes,Books,99.0,4,396.0,Medium,Card,5
677762983,2018-01-26,Friday,January,2026-06-03 10:12:00,Female,Park Lane,Dallas,No,Furniture,37.0,4,148.0,Low,Card,4
106004790,2018-03-02,Friday,March,2026-06-03 11:28:00,Female,Brookfield,NewYork,No,Clothing,100.0,2,200.0,Low,Cash,3
837769142,2018-02-02,Friday,February,2026-06-03 20:37:00,Male,Park Lane,Dallas,No,Fashion,84.0,1,84.0,Low,Cash,4
416455705,2018-03-25,Sunday,March,2026-06-03 12:40:00,Female,Water Tower,Chicago,Yes,Groceries,56.0,1,56.0,Low,Card,1
17738524,2018-02-20,Tuesday,February,2026-06-03 13:18:00,Male,Water Tower,Chicago,No,Clothing,83.0,7,581.0,High,Cash,5
217203015,2018-03-30,Friday,March,2026-06-03 18:33:00,Male,Brookfield,NewYork,No,Books,49.0,5,245.0,Medium,Card,1
307120566,2018-02-15,Thursday,February,2026-06-03 17:36:00,Male,Water Tower,Chicago,No,Fashion,13.0,4,52.0,Low,Card,4
955096223,2018-01-06,Saturday,January,2026-06-03 10:36:00,Female,Park Lane,Dallas,Yes,Clothing,18.0,1,18.0,Low,Gpay,4
168568639,2018-02-24,Saturday,February,2026-06-03 11:39:00,Male,Park Lane,Dallas,No,Sporting,45.0,3,135.0,Low,Gpay,4
613417869,2018-02-01,Thursday,February,2026-06-03 17:44:00,Male,Water Tower,Chicago,Yes,Groceries,95.0,1,95.0,Low,Card,1
398685229,2018-03-09,Friday,March,2026-06-03 16:21:00,Female,Water Tower,Chicago,No,Fashion,94.0,7,658.0,High,Gpay,1
549324879,2018-01-28,Sunday,January,2026-06-03 19:42:00,Female,Park Lane,Dallas,No,Furniture,8.0,6,48.0,Low,Gpay,5
282649788,2018-02-11,Sunday,February,2026-06-03 19:29:00,Male,Brookfield,NewYork,No,Groceries,25.0,5,125.0,Low,Gpay,2
746691205,2018-02-02,Friday,February,2026-06-03 20:54:00,Female,Park Lane,Dallas,Yes,Groceries,59.0,4,236.0,Medium,Card,3
261411790,2018-03-29,Thursday,March,2026-06-03 15:51:00,Male,Brookfield,NewYork,No,Groceries,10.0,1,10.0,Low,Cash,3
274303941,2018-02-22,Thursday,February,2026-06-03 16:10:00,Female,Park Lane,Dallas,Yes,Clothing,89.0,5,445.0,High,Card,4
834905658,2018-03-02,Friday,March,2026-06-03 18:38:00,Female,Water Tower,Chicago,No,Groceries,30.0,3,90.0,Low,Gpay,5
461308403,2018-03-03,Saturday,March,2026-06-03 13:58:00,Male,Brookfield,NewYork,No,Furniture,79.0,7,553.0,High,Card,2
402577239,2018-03-05,Monday,March,2026-06-03 19:33:00,Female,Water Tower,Chicago,Yes,Books,83.0,6,498.0,High,Card,2
226194186,2018-01-18,Thursday,January,2026-06-03 15:52:00,Female,Brookfield,NewYork,No,Books,73.0,3,219.0,Medium,Cash,4
259223127,2018-03-26,Monday,March,2026-06-03 11:44:00,Female,Water Tower,Chicago,No,Clothing,23.0,6,138.0,Low,Cash,5
33596994,2018-02-15,Thursday,February,2026-06-03 19:42:00,Male,Brookfield,NewYork,Yes,Fashion,59.0,2,118.0,Low,Gpay,1
188681488,2018-03-25,Sunday,March,2026-06-03 16:19:00,Male,Water Tower,Chicago,No,Sporting,16.0,6,96.0,Low,Cash,2
344018383,2018-03-11,Sunday,March,2026-06-03 16:23:00,Female,Park Lane,Dallas,No,Fashion,23.0,3,69.0,Low,Cash,3
652344775,2018-01-13,Saturday,January,2026-06-03 20:38:00,Female,Park Lane,Dallas,Yes,Books,5.0,4,20.0,Low,Card,1
982619463,2018-02-27,Tuesday,February,2026-06-03 18:14:00,Female,Brookfield,NewYork,No,Fashion,99.0,3,297.0,Medium,Card,2
778986959,2018-01-24,Wednesday,January,2026-06-03 16:49:00,Female,Water Tower,Chicago,No,Sporting,88.0,4,352.0,Medium,Card,4
230034350,2018-03-09,Friday,March,2026-06-03 17:38:00,Male,Park Lane,Dallas,Yes,Fashion,92.0,7,644.0,High,Card,5
505330940,2018-01-20,Saturday,January,2026-06-03 15:10:00,Male,Water Tower,Chicago,Yes,Sporting,27.0,2,54.0,Low,Cash,3
354305028,2018-03-02,Friday,March,2026-06-03 10:36:00,Male,Brookfield,NewYork,No,Furniture,37.0,6,222.0,Medium,Gpay,5
774570372,2018-03-28,Wednesday,March,2026-06-03 18:08:00,Female,Park Lane,Dallas,No,Groceries,51.0,7,357.0,Medium,Card,2
810322530,2018-01-30,Tuesday,January,2026-06-03 17:24:00,Female,Water Tower,Chicago,Yes,Clothing,32.0,7,224.0,Medium,Gpay,1
607275572,2018-02-05,Monday,February,2026-06-03 11:21:00,Female,Water Tower,Chicago,Yes,Groceries,81.0,7,567.0,High,Card,5
61448841,2018-03-10,Saturday,March,2026-06-03 13:44:00,Female,Brookfield,NewYork,Yes,Books,74.0,4,296.0,Medium,Cash,5
753449647,2018-03-19,Monday,March,2026-06-03 18:27:00,Male,Brookfield,NewYork,No,Clothing,48.0,4,192.0,Low,Gpay,3
385301688,2018-02-23,Friday,February,2026-06-03 16:21:00,Female,Brookfield,NewYork,No,Furniture,82.0,7,574.0,High,Gpay,3
106779665,2018-02-11,Sunday,February,2026-06-03 11:20:00,Female,Park Lane,Dallas,No,Sporting,16.0,2,32.0,Low,Cash,5
648139072,2018-01-24,Wednesday,January,2026-06-03 17:58:00,Female,Water Tower,Chicago,Yes,Fashion,62.0,1,62.0,Low,Card,5
906293682,2018-01-10,Wednesday,January,2026-06-03 18:10:00,Male,Water Tower,Chicago,Yes,Groceries,49.0,5,245.0,Medium,Gpay,2
734143201,2018-03-01,Thursday,March,2026-06-03 19:18:00,Female,Brookfield,NewYork,Yes,Furniture,91.0,6,546.0,High,Gpay,1
213757068,2018-03-14,Wednesday,March,2026-06-03 13:24:00,Male,Park Lane,Dallas,No,Furniture,65.0,7,455.0,High,Card,1
539555519,2018-03-09,Friday,March,2026-06-03 19:48:00,Female,Park Lane,Dallas,Yes,Sporting,81.0,5,405.0,High,Card,5
187418894,2018-01-12,Friday,January,2026-06-03 14:11:00,Male,Water Tower,Chicago,Yes,Books,71.0,4,284.0,Medium,Card,3
457563015,2018-01-20,Saturday,January,2026-06-03 16:40:00,Female,Park Lane,Dallas,Yes,Sporting,53.0,7,371.0,Medium,Card,5
177467181,2018-01-23,Tuesday,January,2026-06-03 18:59:00,Female,Water Tower,Chicago,Yes,Clothing,96.0,6,576.0,High,Cash,5
436716459,2018-01-27,Saturday,January,2026-06-03 19:01:00,Female,Park Lane,Dallas,No,Furniture,39.0,7,273.0,Medium,Cash,3
752220527,2018-03-16,Friday,March,2026-06-03 15:49:00,Female,Brookfield,NewYork,Yes,Clothing,41.0,5,205.0,Medium,Card,2
670227755,2018-03-19,Monday,March,2026-06-03 19:47:00,Female,Park Lane,Dallas,No,Furniture,62.0,5,310.0,Medium,Cash,2
986239732,2018-01-12,Friday,January,2026-06-03 18:02:00,Female,Brookfield,NewYork,No,Clothing,9.0,5,45.0,Low,Card,2
20632381,2018-01-17,Wednesday,January,2026-06-03 15:23:00,Female,Park Lane,Dallas,Yes,Fashion,54.0,2,108.0,Low,Card,1
964883376,2018-03-07,Wednesday,March,2026-06-03 12:43:00,Female,Brookfield,NewYork,No,Clothing,1.0,2,2.0,Low,Gpay,4
487019311,2018-01-21,Sunday,January,2026-06-03 16:33:00,Female,Brookfield,NewYork,Yes,Furniture,3.0,1,3.0,Low,Cash,5
700177218,2018-01-08,Monday,January,2026-06-03 12:02:00,Male,Park Lane,Dallas,No,Fashion,56.0,3,168.0,Low,Gpay,5
541459341,2018-01-10,Wednesday,January,2026-06-03 16:24:00,Female,Brookfield,NewYork,Yes,Groceries,22.0,5,110.0,Low,Gpay,3
929160771,2018-03-18,Sunday,March,2026-06-03 20:14:00,Male,Brookfield,NewYork,No,Sporting,74.0,1,74.0,Low,Cash,3
486660199,2018-03-06,Tuesday,March,2026-06-03 17:45:00,Male,Water Tower,Chicago,Yes,Books,37.0,5,185.0,Low,Card,3
450190302,2018-03-10,Saturday,March,2026-06-03 10:26:00,Male,Park Lane,Dallas,No,Furniture,44.0,3,132.0,Low,Cash,4
185626182,2018-02-24,Saturday,February,2026-06-03 10:50:00,Male,Park Lane,Dallas,Yes,Books,66.0,6,396.0,Medium,Cash,5
320206656,2018-03-20,Tuesday,March,2026-06-03 19:20:00,Male,Water Tower,Chicago,No,Books,42.0,1,42.0,Low,Card,1
481709660,2018-02-17,Saturday,February,2026-06-03 12:40:00,Female,Brookfield,NewYork,Yes,Furniture,61.0,4,244.0,Medium,Card,4
